dates_document_date,document_digital_id,document_if_published_publication_details,document_if_published_volume_link,document_if_published_volume_reference,document_if_published_volume_reference_noDoc,document_language_code,document_publication_date,document_reference,document_related_to_dodis_docs_item1,document_related_to_dodis_docs_item2,document_related_to_dodis_docs_item3,document_related_to_dodis_docs_item4,document_related_to_dodis_docs_item5,document_related_to_dodis_docs_item6,document_summary,document_type_document,geographic_nouns_geo_nouns_mentioned_item1,geographic_nouns_geo_nouns_mentioned_item2,geographic_nouns_geo_nouns_mentioned_item3,geographic_nouns_geo_nouns_mentioned_item4,geographic_nouns_geo_nouns_mentioned_item5,geographic_nouns_geo_nouns_mentioned_item6,geographic_nouns_geo_nouns_mentioned_item7,geographic_nouns_geo_nouns_mentioned_item8,geographic_nouns_geo_nouns_mentioned_item9,geographic_nouns_geo_nouns_mentioned_item10,geographic_nouns_geo_nouns_mentioned_item11,geographic_nouns_geo_nouns_mentioned_item12,geographic_nouns_geo_nouns_mentioned_item13,geographic_nouns_geo_nouns_mentioned_item14,geographic_nouns_geo_nouns_mentioned_item15,geographic_nouns_geo_nouns_mentioned_item16,geographic_nouns_geo_nouns_mentioned_item17,geographic_nouns_geo_nouns_mentioned_item18,geographic_nouns_geo_nouns_mentioned_item19,geographic_nouns_geo_nouns_mentioned_item20,geographic_nouns_geo_nouns_mentioned_item21,geographic_nouns_geo_nouns_mentioned_item22,geographic_nouns_geo_nouns_mentioned_item23,geographic_nouns_geo_nouns_mentioned_item24,geographic_nouns_geo_nouns_mentioned_item25,geographic_nouns_geo_nouns_mentioned_item26,geographic_nouns_geo_nouns_mentioned_item27,geographic_nouns_geo_nouns_mentioned_item28,geographic_nouns_geo_nouns_mentioned_item29,geographic_nouns_geo_nouns_mentioned_item30,geographic_nouns_geo_nouns_mentioned_item31,geographic_nouns_geo_nouns_mentioned_item32,geographic_nouns_geo_nouns_mentioned_item33,geographic_nouns_geo_nouns_mentioned_item34,geographic_nouns_geo_nouns_mentioned_item35,geographic_nouns_geo_nouns_mentioned_item36,geographic_nouns_geo_nouns_mentioned_item37,geographic_nouns_geo_nouns_mentioned_item38,geographic_nouns_geo_nouns_mentioned_item39,geographic_nouns_geo_nouns_mentioned_item40,locations_archives_recipient_location,organizations_author_organization,organizations_other_organizations_mentioned_item1,organizations_other_organizations_mentioned_item2,organizations_other_organizations_mentioned_item3,organizations_other_organizations_mentioned_item4,organizations_other_organizations_mentioned_item5,organizations_other_organizations_mentioned_item6,organizations_other_organizations_mentioned_item7,organizations_other_organizations_mentioned_item8,organizations_other_organizations_mentioned_item9,organizations_other_organizations_mentioned_item10,organizations_other_organizations_mentioned_item11,organizations_other_organizations_mentioned_item12,organizations_other_organizations_mentioned_item13,organizations_other_organizations_mentioned_item14,organizations_other_organizations_mentioned_item15,organizations_other_organizations_mentioned_item16,organizations_other_organizations_mentioned_item17,organizations_other_organizations_mentioned_item18,organizations_other_organizations_mentioned_item19,organizations_other_organizations_mentioned_item20,organizations_other_organizations_mentioned_item21,organizations_other_organizations_mentioned_item22,organizations_other_organizations_mentioned_item23,organizations_other_organizations_mentioned_item24,organizations_other_organizations_mentioned_item25,organizations_other_organizations_mentioned_item26,organizations_other_organizations_mentioned_item27,organizations_other_organizations_mentioned_item28,organizations_other_organizations_mentioned_item29,organizations_other_organizations_mentioned_item30,organizations_other_organizations_mentioned_item31,organizations_other_organizations_mentioned_item32,organizations_other_organizations_mentioned_item33,organizations_other_organizations_mentioned_item34,organizations_other_organizations_mentioned_item35,organizations_other_organizations_mentioned_item36,organizations_other_organizations_mentioned_item37,organizations_other_organizations_mentioned_item38,organizations_other_organizations_mentioned_item39,organizations_other_organizations_mentioned_item40,organizations_recipient_organization,persons_author_person,persons_other_persons_mentioned_item1,persons_other_persons_mentioned_item2,persons_other_persons_mentioned_item3,persons_other_persons_mentioned_item4,persons_other_persons_mentioned_item5,persons_other_persons_mentioned_item6,persons_other_persons_mentioned_item7,persons_other_persons_mentioned_item8,persons_other_persons_mentioned_item9,persons_other_persons_mentioned_item10,persons_other_persons_mentioned_item11,persons_other_persons_mentioned_item12,persons_other_persons_mentioned_item13,persons_other_persons_mentioned_item14,persons_other_persons_mentioned_item15,persons_other_persons_mentioned_item16,persons_other_persons_mentioned_item17,persons_other_persons_mentioned_item18,persons_other_persons_mentioned_item19,persons_other_persons_mentioned_item20,persons_other_persons_mentioned_item21,persons_other_persons_mentioned_item22,persons_other_persons_mentioned_item23,persons_other_persons_mentioned_item24,persons_other_persons_mentioned_item25,persons_other_persons_mentioned_item26,persons_other_persons_mentioned_item27,persons_other_persons_mentioned_item28,persons_other_persons_mentioned_item29,persons_other_persons_mentioned_item30,persons_other_persons_mentioned_item31,persons_other_persons_mentioned_item32,persons_other_persons_mentioned_item33,persons_other_persons_mentioned_item34,persons_other_persons_mentioned_item35,persons_other_persons_mentioned_item36,persons_other_persons_mentioned_item37,persons_other_persons_mentioned_item38,persons_other_persons_mentioned_item39,persons_other_persons_mentioned_item40,persons_recipient_person,persons_signatory_person,tags_document_tags_item1,tags_document_tags_item2,tags_document_tags_item3,tags_document_tags_item4,tags_document_tags_item5,tags_document_tags_item6,tags_document_tags_item7,tags_document_tags_item8,tags_document_tags_item9,tags_document_tags_item10,tags_document_tags_item11,tags_document_tags_item12
22.6.1960,10035,,,,,fr,22.6.1960,,,,,,,,Allgem. In-Kraft-Treten: 17.06.1962,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Economic relations,Multilateral relations,UN (Specialized Agencies),Environmental issues,,,,,,,,
14.10.1960,10036,,,,,fr,14.10.1960,,,,,,,,In-Kraft-Treten: 01.10.1959,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands (the) (Economy),Netherlands (the) (General),Economic relations,Social Insurances,,,,,,,,
14.12.1960,10037,,,,,ml,14.12.1960,,,,,,,,Allgem. In-Kraft-Treten: 30.09.1961,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#K1#1000/1414#2463*; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Organisation for Economic Co-operation and Development (OEEC–OECD),Multilateral relations,Economic relations,Technical cooperation,,,,,,,,
30.7.1960,10038,,,,,en,30.7.1960,,,,,,,,Ratifikationsaustausch: 21.10.1960,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India (Economy),India (General),Economic relations,Financial relations,,,,,,,,
26.1.1960,10039,,,,,en,26.1.1960,,,,,,,,Allgem. In-Kraft-Treten: 24.09.1960,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UN (Specialized Agencies),Multilateral relations,Economic relations,Technical cooperation,,,,,,,,
26.1.1960,10040,,,,,fr,26.1.1960,,,,,,,,In-Kraft-Treten: 01.01.1960,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France (Economy),France (General),France (Politics),,,,,,,,,
12.4.1960,10041,,,,,fr,12.4.1960,,,,,,,,In-Kraft-Treten: 01.05.1960,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1972/33#5169*; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France (Politics),France (General),Aid to refugees,,,,,,,,,
11.6.1960,10042,,,,,fr,11.6.1960,,,,,,,,In-Kraft-Treten: 01.07.1960,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denmark (Politics),Swiss policy towards foreigners,Denmark (General),,,,,,,,,
29.6.1960,10043,,,,,fr,29.6.1960,,,,,,,,In-Kraft-Treten: 01.07.1960,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France (Others),France (General),,,,,,,,,,
14.12.1960,10044,,,,,fr,14.12.1960,,,,,,,,Allgem. In-Kraft-Treten: 22.05.1962,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UN (Specialized Agencies),Multilateral relations,Cultural relations,Science,,,,,,,,
4.3.1960,10045,,,,,it,4.3.1960,,,,,,,,Ratifikationsaustausch: 24.01.1963,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy (Economy),Italy (General),Transit and transport,,,,,,,,,
28.7.1960,10046,,,,,fr,28.7.1960,,,,,,,,Allgem. In-Kraft-Treten: 22.03.1961,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNO (principal organs),Multilateral relations,Economic relations,Europe's Organisations,Trade relations,,,,,,,
16.9.1960,10047,,,,,fr,16.9.1960,,,,,,,,"Sprachen: fr., esp.",Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uruguay (Economy),Uruguay (General),Transit and transport,,,,,,,,,
12.4.1960,10048,,,,,fr,12.4.1960,,,,,,,,In-Kraft-Treten: 01.05.1960,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1972/33#5169*; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France (Politics),France (General),Migration,Transit and transport,,,,,,,,
29.7.1960,10049,,,,,ml,29.7.1960,,,,,,,,Unterschriftseröffnung: jusqu'au 31.10.1960,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#K1#1000/1414#2453*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy and raw materials,Multilateral relations,Organisation for Economic Co-operation and Development (OEEC–OECD),,,,,,,,,
10.3.1960,10050,,,,,it,10.3.1960,,,,,,,,In-Kraft-Treten: 25.03.1960,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy (Politics),Swiss policy towards foreigners,Italy (General),,,,,,,,,
10.3.1960,10051,,,,,it,10.3.1960,,,,,,,,In-Kraft-Treten: 25.03.1960,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy (Politics),Italy (General),Migration,,,,,,,,,
13.8.1960,10052,,,,,en,13.8.1960,,,,,,,,In-Kraft-Treten: 01.09.1960,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malaysia (Politics),Migration,Malaysia (General),,,,,,,,,
1.10.1952,10053,"Antoine Fleury et al., Diplomatic Documents of Switzerland, Bd. 19, Dok. 27, dodis.ch/10053, Zürich/Locarno/Genève 2003",/search?q=DDS-19&c=Document&f=Volume&t=all&cb=doc,,Dok. 27,de,1.10.1952,,,,,,,,Dans les négociations avec l'Autriche il faut exiger le paiement des avoirs suisses résultant de l'accord sur la correction du cours du Rhin.,Letter (L) •,Austria,Finland,German Realm,Inn,Osten,Rhine,Rome,The West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1969/121#7880*; CH-BAR#null; CH-BAR#E2200.53-04#1971/145#473*,Swiss embassy in Vienna,Austria/Federal Chancellery,Austria/Government,Austria/Ministry of Foreign Affairs,Commission permanente de conciliation entre la Suisse et l'Autriche,EDI/Oberbauinspektorat,Finland/Government,Germany/Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDFA/State Secretariat/Directorate of Political Affairs,,"Böck-Greissau, Josef C. (1893–1953)","Etter, Philipp (1891–1977)","Figl, Leopold (1902–1965)","Gruber, Karl (1909–1995)","Kamitz, Reinhard (1907–1993)","Troendle, Max (1905–2004)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zehnder, Alfred (1900–1983)","Feldscher, Peter Anton (1889–1979)",Austria (Economy),Federal Republic of Germany (Politics),Security policy,,,,,,,,,
16.9.1952,10054,,,,,de,16.9.1952,,,,,,,,"Gespräch Gruber/Zehnder, Etter/Figl betr. Schweizerische Guthaben aus Rheinkorrektion gegenüber Oesterreich. Laut Gruber vom November 1950 soll die Frage erst besprochen werden, nachdem die BRD die Frage der österreichischen Schulden aus Zeit der deutschen Besetzung bereinigt hat. Seither hat die Frage geruht. Bei bevorstehenden Verhandlungen (Rheinkorrektion, Wirtschaft, internationale Konferenz zur Bereinigung österreichischen Staatsschulden.",Letter (L) •,Austria,Germany,London,Rhine,Rome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2802#1967/78#252*,FDFA/State Secretariat/Directorate of Political Affairs,Germany/Government,London Agreement on German External Debts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss embassy in Vienna,"Zehnder, Alfred (1900–1983)","Blühdorn, Richard","Etter, Philipp (1891–1977)","Figl, Leopold (1902–1965)","Gruber, Karl (1909–1995)","Margaretha, Eugen",Wey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Feldscher, Peter Anton (1889–1979)","Zehnder, Alfred (1900–1983)",Austria (Economy),,,,,,,,,,,
4.5.1955,10055,,,,,de,4.5.1955,,,,,,,,"Je nach dem, wie der Staatsvertrag Österreichs aufgebaut und aus der Sicht der Grossmächte zu interpretieren ist, wird Österreich den Vereinten Nationen beitreten können oder nicht. Zehnder legt verschiedene Szenarien dar. Der Bundesrat will sich zu dieser Frage offiziell nicht äussern.",,Austria,Eastern Bloc states,France,Russia,San Francisco,Sweden,United Kingdom,United States of America (USA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2802#1967/78#252*,FDFA/State Secretariat/Directorate of Political Affairs,Austria/Government,Frankreich/Staat,Swiss Federal Council,UK/State,UNO,UNO,USA/Staat,USSR/Government,USSR/State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Permanent Mission of Switzerland to the UN in New York,"Zehnder, Alfred (1900–1983)","Hoppenot, Henri (1891–1977)","Kreisky, Bruno (1911–1990)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lindt, August R. (1905–2000)","Zehnder, Alfred (1900–1983)",Austria (Politics),UNO – General,,,,,,,,,,
22.12.1954,10056,,,,,de,22.12.1954,,,,,,,,Das Fürsorge-Abkommen an der Übereinkunft mit Frankreich und der BRD mit dem Grundsatz des Kostenersatzes orientieren.,Proposal (P),Austria,France,Geneva,Germany,Vienna,Zurich,Zurich (Canton),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1978/84#5334*,Federal Department of Justice and Police,Austria/Embassy in Bern,Austria/Government,Austria/Ministry of Foreign Affairs,FDJP/Federal Office of Police,Federal Department for Foreign Affairs,Federal Department of Justice and Police,FPD/Representation of German interests in Switzerland,Österreich/Generalkonsulat in Zürich,Swiss embassy in Vienna,Zurich/Cantonal Government,Zürich/Kantonale Fürsorgedirektion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,,"Fritzer, Karl","Heusser, Jakob","Nussbaumer, Pierre André (1918–2019)","Rothmund, Heinrich (1888–1961)","Schoch, Hans","Schürch, Oscar (1914–1992)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Feldmann, Markus (1897–1958)",Austria (Economy),,,,,,,,,,,
17.1.1955,10057,"Antoine Fleury et al., Diplomatic Documents of Switzerland, Bd. 19, Dok. 142, dodis.ch/10057, Zürich/Locarno/Genève 2003",/search?q=DDS-19&c=Document&f=Volume&t=all&cb=doc,,Dok. 142,de,17.1.1955,,,,,,,,Instruction du DPF sur la manier d'obtenir des renseignements.,Letter (L) •,St. Gallen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2200.53-04#1971/145#8*,Federal Department for Foreign Affairs,Austria/Ministry of Foreign Affairs,Österreich/Staatspolizei,FDJP/FOP/Federal Police,FDJP/Office of the Attorney General of Switzerland,Federal Department of Justice and Police,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss embassy in Vienna,"Bindschedler, Rudolf (1915–1991)","Balsiger, Werner (1889–1969)","Feldmann, Markus (1897–1958)","Feldscher, Peter Anton (1889–1979)","Hohl, Reinhard (1893–1975)","Lüthi, Werner (1892–1955)","Peterlunger, Oswald","Weder, Paul","Zehnder, Alfred (1900–1983)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)",Intelligence service,Security policy,Austria (Politics),,,,,,,,,
6.5.1952,10058,,,,,de,6.5.1952,,,,,,,,"Völkerrechtliche und politische Fragen zur Schweiz: Armeeangehörige bei französischen Besatzungstruppen. In militärischer Hinsicht keine österreichische Souveränität, die den vier Okkupationsmächten obliegt, österreichische Behörden ohne Befugnis. Schweizerischerseits stellt sich die Frage, ob die Entsendung von Offizieren politisch unbedenklich ist. Angesichts des Ost-West-Konfliktes hat der Entscheid mit der Neutralitätspolitik zu tun. Es ist unausgewogen, wenn die Schweiz nur Kontakte mit westlichen Armeen unterhält.",,Austria,France,Ost-West,Österreich/Amerikanische Besatzungszone,Österreich/Britische Besatzungszone,Österreich/Französische Besatzungszone,Österreich/Sowjetische Besatzungszone,Tirol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2200.53-04#1971/145#6*,Swiss embassy in Vienna,Austria/Embassy in Bern,Austria/Government,France/Autorités d'occupation en Autriche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDFA/State Secretariat/Directorate of Political Affairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zehnder, Alfred (1900–1983)","Feldscher, Peter Anton (1889–1979)",Austria (Politics),Allies (World War II),,,,,,,,,,
20.6.1953,10059,,,,,de,20.6.1953,,,,,,,,"Erteilung Agrément an Nikolaus Schleinitz-Prokesch. Dipl. Karriere. 1938 von deutschem Auswärtigen Amt übernommen, nach Krieg längere Zeit nicht im diplomatischen Dienst, was vermuten lässt, dass doch nicht so unbescholten. Geniesse Vertrauen von Gruber. (Keine eigentliche Wertung Feldscher: gleichwohl mehr befürwortend).",Letter (L) •,Berlin,Innsbruck,Klagenfurt,Klosterneuburg bei Wien,Madrid,Prague,Rome,Stuttgart,Tallinn,Vienna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2200.53-04#1971/145#285*,Swiss embassy in Vienna,Austria/Federal Chancellery,Austria/Legation in Rome,Austria/Ministry of Foreign Affairs,Autriche/Diplomatische Akademie Wien,Germany/Embassy in Madrid,Germany/National Socialist German Workers' Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,,"Gruber, Karl (1909–1995)","Schleinitz, Viktor von (1865–1957)","Schleinitz-Prokesch, Nikolaus (1895–1955)","Schleinitz-Prokesch, Maria-Therese (1930–2013)","Schleinitz-Prokesch, Margarethe (1895–1982)","Wildmann, Karl (1898–1956)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)","Feldscher, Peter Anton (1889–1979)",Austria (Politics),,,,,,,,,,,
22.6.1955,10060,,,,,de,22.6.1955,,,,,,,,Hohl liefert als Antwort auf Zehnders Schreiben vom 26.5.1955 (,Letter (L) •,Austria,France,German Realm,Moscow,United Kingdom,United States of America (USA),Vatican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1970/217#5891*; CH-BAR#E2200.53-04#1971/145#292*,Swiss embassy in Vienna,Austria/Federal Chancellery,Austria/Government,Austria/Social Democratic Party,France/Government,Germany/State,Moskauer Deklaration (1943),Österreich/Bundeskanzleramt/Völkerrechtsabteilung,UK/Government,UNO,USA/Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDFA/State Secretariat/Directorate of Political Affairs,,"Dollfuss, Engelbert (1891–1934)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zehnder, Alfred (1900–1983)","Hohl, Reinhard (1893–1975)",Austria (Politics),German Realm (General),Allies (World War II),UNO – General,,,,,,,,
26.5.1955,10061,"Antoine Fleury et al., Diplomatic Documents of Switzerland, Bd. 20, Dok. 10, dodis.ch/10061, Zürich/Locarno/Genève 2004",/search?q=DDS-20&c=Document&f=Volume&t=all&cb=doc,,Dok. 10,de,26.5.1955,,,,,,,,Zehnder kommentiert nach einer ersten Durchsicht die aus Schweizer Sicht interessanten Bestimmungen des österreichischen Staatsvertrags. - Après une première lecture du traité d'Etat autrichien Zehnder fait des commentaires sur les points intéressants pour la Suisse.,,Austria,Zistersdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2200.53-04#1971/145#292*,FDFA/State Secretariat/Directorate of Political Affairs,Austria/Federal Chancellery,UNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss embassy in Vienna,"Nussbaumer, Pierre André (1918–2019)","Natural, Albert (1918–2002)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hohl, Reinhard (1893–1975)","Zehnder, Alfred (1900–1983)",Austria (Politics),Austria (General),,,,,,,,,,
14.8.1953,10062,,,,,de,14.8.1953,,,,,,,,Bemühungen um den österreichischen Staatsvertrag seit 1945.,Report (R),Afganistan,Austria,Bulgaria,China,Eastern Bloc states,Finland,France,German Realm,Hungary,Italy,London,Moscow,Pakistan,Paris,Potsdam,Rio de Janeiro,Romania,Russia,Salzburg (Bundesland),The West,Trieste,United Kingdom,United States of America (USA),Vienna,Washington DC,Ybbs-Persenbeug,Yugoslavia,Zistersdorf,,,,,,,,,,,,,CH-BAR#E2200.53-04#1971/145#292*,Swiss embassy in Vienna,Allied Control Council,Allied Council for Austria,Austria/Government,Austria/Parliament,Bulgaria/State,Donau Dampfschiffahrt Gesellschaft,European Advisory Commission,European Defence Community,Finnland/Staat,France/Autorités d'occupation en Autriche,France/Government,Hungary/State,Italien/Staat,Moskauer Deklaration (1943),NATO,Nordatlantikpakt,Organisation for Economic Co-operation and Development,Österreich/Staat,Österreich/USJA-Betriebe,Rumänien/Staat,UdSSR/Besatzungsbehörden in Österreich,UK/Government,UK/Occupation authorities in Austria,UN/General Assembly,United Nations/General Assembly/Fourth Committee,USA/Besatzungsbehörden in Österreich,USA/Government,USSR/Government,USSR/Red Army,Zistersdorfer Erdölquellen,,,,,,,,,,,,,"Attlee, Clement Richard (1883–1967)","Béthouart, Antoine (1889–1982)","Bischoff, Norbert (1894–1960)","Byrnes, James Francis (1879–1972)","Eden, Anthony (1897–1977)","Gromyko, Andrej Andreevič (1909–1989)","Gruber, Karl (1909–1995)","Hitler, Adolf (1889–1945)","Hull, Cordell (1871–1955)","Iljitchov, Iwan Iwanowitsch (1905–1983)","Molotov, Vjačeslav Michailovič (1890–1986)","Raab, Julius (1891–1964)","Renner, Karl (1870–1950)","Stalin, Joseph Vissarionovich (1878–1953)","Truman, Harry S. (1884–1972)",,,,,,,,,,,,,,,,,,,,,,,,,,,,Austria (Politics),,,,,,,,,,,
31.3.1954,10063,,,,,fr,31.3.1954,,,,,,,,"Gespräch mit Wildmann über Artikel Damis zu Anschlussgelüsten der Österreicher. Befürchtung der Österreicher, dass gerade solche Artikel den Sowjets Vorwand geben würden, nicht abzuziehen. Trotz Schwierigkeit für Österreicher, sich vom Komplex des grossen Staates zu lösen, jetzt für Los des kleinen Staates. Antwort Feldscher an Wildmann: beschränkte Möglichkeiten der Einflussnahme auf Presse.",,Austria,Berlin,France,Lausanne,Russia,United Kingdom,United States of America (USA),Vienna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2200.53-04#1971/145#314*,Swiss embassy in Vienna,Austria/Government,Federal Chancellery,France/Government,Gazette de Lausanne,UK/Government,USA/Government,USSR/Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,,"Dami, Aldo","Wildmann, Karl (1898–1956)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)","Feldscher, Peter Anton (1889–1979)",Austria (Politics),,,,,,,,,,,
